Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,Location_ID
-22.91028,29.61111,2014-04-03,90.182,216.6,20.0,157
-23.281,30.54305556,2014-04-03,77.304,176.7,39.0,154
-27.937778,31.209444,2014-04-03,49.219,231.6,20.0,88
-27.5275,30.858056,2014-04-03,26.651,86.1,20.0,95
-26.648056,27.089444,2014-04-03,239.159,692.0,73.0,116
-26.970278,27.211111,2014-04-03,140.282,375.0,173.0,111
-26.880278,26.965,2014-04-03,253.903,763.0,112.0,113
-26.98472222,26.63227778,2014-04-03,175.661,600.0,148.0,110
-27.044444,27.005,2014-04-03,124.41,355.7,31.0,106
-28.404444,30.013056,2014-04-04,39.636,121.6,20.0,79
-28.116667,26.725278,2014-04-04,202.0,1033.0,20.0,85
-28.735556,29.820556,2014-04-07,42.258,99.5,20.0,74
-26.73806,27.59194,2014-04-07,84.66,375.0,166.0,115
-26.45,28.085833,2014-04-07,120.199,647.0,53.0,119
-26.98472222,26.63227778,2014-04-07,214.0,693.0,148.0,110
-28.141944,26.417778,2014-04-07,187.623,444.0,35.0,83
-28.116667,26.725278,2014-04-07,168.55,1449.0,20.0,85
-29.042222,24.6,2014-04-07,142.0,568.0,20.0,64
-29.033333,23.983333,2014-04-07,155.0,790.0,20.0,65
-27.01011111,26.69808333,2014-04-08,104.639,417.0,130.0,108
-34.065833,20.404167,2014-04-08,80.1,822.0,20.0,5
-25.127778,27.628889,2014-04-08,141.695,464.0,166.0,137
-25.20639,27.558,2014-04-08,122.966,565.0,43.0,135
-26.861111,28.884722,2014-04-08,151.979,531.0,20.0,114
-26.648056,27.089444,2014-04-08,254.45,691.0,20.0,116
-26.970278,27.211111,2014-04-08,86.475,387.0,175.0,111
-26.880278,26.965,2014-04-08,254.858,795.0,112.0,113
-26.98472222,26.63227778,2014-04-08,150.992,690.0,148.0,110
-30.570833,29.150556,2014-04-08,65.874,165.0,20.0,41
-33.31388889,19.07472222,2014-04-08,37.515,225.7,24.0,20
-28.338333,31.373611,2014-04-08,170.668,333.9,20.0,81
-28.068333,31.55,2014-04-08,74.108,185.1,20.0,86
-28.308889,31.9025,2014-04-08,70.145,235.6,20.0,82
-25.57877778,29.12747222,2014-04-08,47.323,210.0,20.0,127
-25.73411,27.21422,2014-04-09,10.0,29.28,20.0,124
-28.75,30.442778,2014-04-09,67.6,158.3,20.0,72
-29.161667,30.629722,2014-04-09,60.108,119.0,20.0,61
-27.02314,28.59389,2014-04-09,88.697,258.1,42.0,107
-27.3,28.586944,2014-04-09,85.515,222.4,20.0,103
-30.568333,29.422778,2014-04-09,57.278,149.5,24.0,42
-31.031389,28.883333,2014-04-09,58.521,135.5,20.0,34
-30.86013889,29.07125,2014-04-09,85.505,189.9,20.0,36
-30.77586667,29.03221667,2014-04-09,105.216,222.2,20.0,38
-32.595833,19.009444,2014-04-09,10.0,79.0,20.0,25
-28.376944,24.303056,2014-04-10,180.044,1297.0,20.0,80
-34.092222,21.295278,2014-04-10,32.411,353.0,10.0,3
-34.329722,18.990278,2014-04-10,12.122,115.2,20.0,1
-25.99136,27.84208,2014-04-14,120.788,436.0,33.0,122
-26.73806,27.59194,2014-04-14,98.035,462.0,195.0,115
-28.116667,26.725278,2014-04-14,198.451,1432.0,20.0,85
-33.08883333,19.21878333,2014-04-14,10.0,53.6,20.0,22
-24.183889,30.823889,2014-04-15,115.344,309.4,20.0,148
-26.861111,28.884722,2014-04-15,168.561,680.0,20.0,114
-26.98472222,26.63227778,2014-04-15,214.276,824.0,148.0,110
-29.160278,26.573333,2014-04-15,152.0,454.0,20.0,62
-29.033333,23.983333,2014-04-15,153.194,723.0,20.0,65
-25.45963889,28.26430556,2014-04-15,182.815,741.0,168.0,130
-27.01011111,26.69808333,2014-04-16,211.524,439.0,156.0,108
-25.81048333,27.90955222,2014-04-16,158.078,803.0,139.0,123
-27.602222,29.942778,2014-04-16,70.3,188.5,20.0,93
-29.744167,29.905833,2014-04-16,37.3,76.9,5.0,53
-26.648056,27.089444,2014-04-16,308.51,666.0,15.0,116
-26.970278,27.211111,2014-04-16,90.969,420.0,179.0,111
-26.880278,26.965,2014-04-16,119.498,755.0,112.0,113
-29.033333,23.983333,2014-04-16,156.764,721.0,20.0,65
-29.1825,23.575556,2014-04-16,94.872,245.0,20.0,59
-28.768056,20.720556,2014-04-16,128.497,335.8,20.0,70
-29.042222,24.6,2014-04-17,130.955,496.0,20.0,64
-29.987778,29.851667,2014-04-21,31.694,92.5,20.0,49
-29.744167,29.905833,2014-04-21,37.715,78.0,66.0,53
-30.733889,29.828333,2014-04-22,31.043,87.6,20.0,39
-29.380556,30.2775,2014-04-22,23.01,77.3,20.0,58
-28.141944,26.417778,2014-04-22,197.77,463.0,52.0,83
-28.116667,26.725278,2014-04-22,186.483,1498.0,20.0,85
-29.160278,26.573333,2014-04-22,148.321,469.0,20.0,62
-33.501667,21.624167,2014-04-22,79.754,429.0,76.0,17
-27.01011111,26.69808333,2014-04-23,115.719,503.0,115.0,108
-25.127778,27.628889,2014-04-23,158.232,537.0,152.0,137
-25.20639,27.558,2014-04-23,133.888,615.0,30.0,135
-26.970278,27.211111,2014-04-23,119.729,469.0,176.0,111
-26.880278,26.965,2014-04-23,326.025,807.0,112.0,113
-26.98472222,26.63227778,2014-04-23,208.675,856.0,148.0,110
-28.116667,26.725278,2014-04-23,187.776,1430.0,20.0,85
-27.671111,27.236944,2014-04-23,94.646,266.2,125.0,92
-28.69485,28.23487,2014-04-23,137.778,307.5,20.0,76
-29.615556,27.065278,2014-04-23,126.184,285.7,20.0,57
-28.883333,27.89,2014-04-23,123.515,257.9,20.0,68
-28.141944,26.417778,2014-04-24,220.535,517.0,58.0,83
-28.116667,26.725278,2014-04-24,188.627,1463.0,20.0,85
-28.376944,24.303056,2014-04-24,185.952,1458.0,20.0,80
-30.336111,27.359444,2014-04-24,76.447,171.3,20.0,45
-30.830556,26.921389,2014-04-25,101.924,225.3,20.0,37
-31.000833,26.353056,2014-04-25,237.229,586.0,115.0,35
-30.679722,26.7125,2014-04-25,90.159,205.8,38.0,40
-30.534167,24.961944,2014-04-25,341.667,1254.0,20.0,43
-29.140556,31.391944,2014-04-29,71.097,197.9,20.0,63
-25.99136,27.84208,2014-04-29,103.424,428.0,21.0,122
-28.747778,31.745833,2014-04-29,61.716,244.6,20.0,73
-28.801278,31.955389,2014-04-29,78.134,301.8,20.0,69
-26.73806,27.59194,2014-04-29,111.386,555.0,171.0,115
-26.45,28.085833,2014-04-29,122.61,650.0,180.0,119
-27.671111,27.236944,2014-04-29,76.18,232.3,81.0,92
-28.404444,30.013056,2014-04-30,31.698,121.7,20.0,79
-26.861111,28.884722,2014-04-30,197.515,694.0,20.0,114
-26.98472222,26.63227778,2014-04-30,258.553,804.0,148.0,110
-25.45963889,28.26430556,2014-04-30,205.548,724.0,168.0,130
-28.058889,30.373611,2014-04-30,95.84,350.0,53.0,87
-27.495556,26.074722,2014-04-30,335.735,481.0,21.0,96
-29.033333,23.983333,2011-10-05,207.096,1414.0,10.0,65
-29.033333,23.983333,2011-10-25,225.476,1414.0,10.0,65
-29.033333,23.983333,2011-11-02,223.129,1414.0,10.0,65
-29.033333,23.983333,2011-11-16,248.249,1414.0,10.0,65
-29.033333,23.983333,2011-12-14,234.761,1414.0,10.0,65
-29.033333,23.983333,2012-01-11,206.675,1503.5,16.0,65
-29.033333,23.983333,2012-01-25,201.9675,1503.5,10.0,65
-29.033333,23.983333,2012-02-22,193.705,1503.5,10.0,65
-25.81048333,27.90955222,2014-05-01,145.008,741.0,139.0,123
-27.937778,31.209444,2014-05-01,49.774,281.7,20.0,88
-27.5275,30.858056,2014-05-01,31.912,92.9,20.0,95
-29.033333,23.983333,2012-06-06,197.54,1381.0,15.0,65
-29.033333,23.983333,2012-06-13,198.787,1381.0,10.0,65
-29.033333,23.983333,2012-06-26,194.504,1381.0,10.0,65
-29.033333,23.983333,2012-06-27,209.549,1381.0,12.0,65
-29.033333,23.983333,2012-07-11,221.544,1149.0,17.0,65
-29.033333,23.983333,2012-07-18,194.999,1149.0,10.0,65
-29.033333,23.983333,2012-07-25,230.48,1149.0,10.0,65
-27.02314,28.59389,2014-05-01,124.457,298.8,20.0,107
-29.033333,23.983333,2012-08-22,190.06,1149.0,10.0,65
-29.033333,23.983333,2012-09-05,233.019,1149.0,10.0,65
-29.033333,23.983333,2012-09-19,245.51,1149.0,14.0,65
-29.033333,23.983333,2012-10-17,223.683,1149.0,10.0,65
-29.033333,23.983333,2012-10-31,207.066,1149.0,10.0,65
-29.033333,23.983333,2012-11-14,209.381,1149.0,22.0,65
-29.033333,23.983333,2012-11-28,259.819,1149.0,15.0,65
-29.033333,23.983333,2013-02-27,201.212,597.0,10.0,65
-26.970278,27.211111,2014-05-01,166.665,509.0,119.0,111
-26.880278,26.965,2014-05-01,253.602,766.0,112.0,113
-29.744167,29.905833,2014-05-02,37.9,79.4,5.0,53
-34.031944,22.053333,2014-05-03,22.794,373.0,20.0,7
-34.039722,22.133333,2014-05-03,31.803,351.5,20.0,6
-26.970278,27.211111,2014-05-05,262.325,541.0,108.0,111
-26.45,28.085833,2014-05-05,124.254,648.0,171.0,119
-29.033333,23.983333,2013-07-24,195.565,1356.41,10.0,65
-28.141944,26.417778,2014-05-05,229.566,547.0,36.0,83
-28.116667,26.725278,2014-05-05,209.818,994.0,29.0,85
-27.671111,27.236944,2014-05-05,185.984,289.4,112.0,92
-32.502778,19.535833,2014-05-05,10.0,90.9,20.0,26
-27.01011111,26.69808333,2014-05-06,307.062,576.0,63.0,108
-25.127778,27.628889,2014-05-06,171.48,559.0,152.0,137
-25.20639,27.558,2014-05-06,193.075,806.0,37.0,135
-26.006389,29.253889,2014-05-06,166.174,551.0,20.0,121
-28.338333,31.373611,2014-05-06,136.352,354.9,20.0,81
-28.068333,31.55,2014-05-06,59.663,215.4,20.0,86
-27.495556,26.074722,2014-05-06,187.051,491.0,23.0,96
-26.648056,27.089444,2014-05-07,310.367,692.0,20.0,116
-29.161667,30.629722,2014-05-08,44.805,117.3,20.0,61
-29.033333,23.983333,2014-08-06,210.815,1343.0,20.0,65
-29.033333,23.983333,2014-08-20,202.554,1343.0,20.0,65
-29.033333,23.983333,2014-09-03,200.263,1343.0,20.0,65
-28.376944,24.303056,2014-05-08,186.421,1328.0,20.0,80
-34.031944,22.053333,2014-05-08,19.724,282.3,20.0,7
-34.039722,22.133333,2014-05-08,28.354,262.2,20.0,6
-23.838611,31.640833,2014-05-09,88.716,287.6,20.0,151
-25.99136,27.84208,2014-05-12,101.723,433.0,37.0,122
-28.735556,29.820556,2014-05-12,45.443,116.5,20.0,74
-29.033333,23.983333,2015-09-23,196.7,1062.0,20.0,65
-33.818056,19.694722,2014-05-12,10.0,126.8,20.0,14
-27.01011111,26.69808333,2014-05-13,121.031,569.0,71.0,108
-25.681111,31.783333,2014-05-13,134.206,479.0,20.0,125
-25.67386,31.57527,2014-05-13,26.696,82.7,20.0,126
-26.648056,27.089444,2014-05-13,247.407,684.0,20.0,116
-26.970278,27.211111,2014-05-13,114.192,546.0,89.0,111
-26.98472222,26.63227778,2014-05-13,315.586,900.0,148.0,110
-29.160278,26.573333,2014-05-13,159.0,544.0,20.0,62
-30.568333,29.422778,2014-05-13,69.07,183.4,20.0,42
-31.104278,29.399722,2014-05-13,90.594,216.5,20.0,33
-34.092222,21.295278,2014-05-13,33.94,416.0,34.0,3
-34.075556,20.145556,2014-05-13,24.894,788.0,20.0,4
-25.45963889,28.26430556,2014-05-13,175.549,732.0,168.0,130
-25.81048333,27.90955222,2014-05-14,162.448,795.0,139.0,123
-24.183889,30.823889,2014-05-14,126.796,388.0,23.0,148
-24.058889,31.237222,2014-05-14,216.604,1068.0,20.0,149
-25.67386,31.57527,2014-05-14,40.137,120.2,20.0,126
-29.744167,29.905833,2014-05-14,41.8,81.9,5.0,53
-26.861111,28.884722,2014-05-14,199.437,733.0,20.0,114
-26.73806,27.59194,2014-05-14,121.751,573.0,132.0,115
-26.45,28.085833,2014-05-14,114.469,654.0,113.0,119
-27.3,28.586944,2014-05-14,130.881,302.5,20.0,103
-26.98472222,26.63227778,2014-05-14,226.0,873.0,148.0,110
-30.570833,29.150556,2014-05-14,78.161,177.2,20.0,41
-32.94583,18.33667,2014-05-14,41.762,1086.0,49.0,23
-31.031389,28.883333,2014-05-15,72.665,145.6,20.0,34
-30.86013889,29.07125,2014-05-15,113.413,218.0,20.0,36
-30.77586667,29.03221667,2014-05-15,130.444,262.1,20.0,38
-33.08883333,19.21878333,2014-05-15,10.0,57.6,20.0,22
-27.602222,29.942778,2014-05-16,89.75,201.0,20.0,93
-28.116667,26.725278,2014-05-16,202.0,1253.0,24.0,85
-29.987778,29.851667,2014-05-19,38.855,97.6,20.0,49
-29.744167,29.905833,2014-05-19,32.224,89.1,20.0,53
-26.73806,27.59194,2014-05-19,123.846,614.0,20.0,115
-26.45,28.085833,2014-05-19,124.072,628.0,113.0,119
-27.671111,27.236944,2014-05-19,99.1965,294.2,44.0,92
-29.160278,26.573333,2014-05-19,105.642,242.6,20.0,62
-33.31388889,19.07472222,2014-05-19,23.421,185.1,20.0,20
-27.01011111,26.69808333,2014-05-20,155.233,598.0,43.0,108
-34.065833,20.404167,2014-05-20,47.184,758.0,20.0,5
-25.127778,27.628889,2014-05-20,160.325,572.0,152.0,137
-26.03611,30.99778,2014-05-20,91.6,208.6,20.0,120
-30.733889,29.828333,2014-05-20,39.918,99.2,20.0,39
-29.380556,30.2775,2014-05-20,28.294,82.3,20.0,58
-26.861111,28.884722,2014-05-20,212.539,744.0,20.0,114
-27.3,28.586944,2014-05-20,144.285,307.7,20.0,103
-26.98472222,26.63227778,2014-05-20,126.712,912.0,148.0,110
-28.141944,26.417778,2014-05-20,322.461,536.0,46.0,83
-29.042222,24.6,2014-05-20,142.0,560.0,20.0,64
-29.033333,23.983333,2014-05-20,173.0,1069.0,20.0,65
-28.69485,28.23487,2014-05-20,155.399,346.8,23.0,76
-28.883333,27.89,2014-05-20,130.628,285.2,20.0,68
-27.495556,26.074722,2014-05-20,221.839,531.0,20.0,96
-25.20639,27.558,2014-05-21,135.05,660.0,26.0,135
-23.281,30.54305556,2014-05-21,150.125,393.0,20.0,154
-30.398056,30.601944,2014-05-21,66.582,302.3,20.0,44
-26.648056,27.089444,2014-05-21,249.496,690.0,20.0,116
-26.970278,27.211111,2014-05-21,114.702,540.0,44.0,111
-26.880278,26.965,2014-05-21,253.744,774.0,193.0,113
-27.671111,27.236944,2014-05-21,103.868,286.6,44.0,92
-30.336111,27.359444,2014-05-21,101.499,222.5,20.0,45
-34.405833,19.600556,2014-05-21,78.688,1472.0,20.0,0
-30.830556,26.921389,2014-05-22,140.286,281.4,20.0,37
-28.376944,24.303056,2014-05-22,188.843,1227.0,29.0,80
-31.000833,26.353056,2014-05-22,229.87,596.0,115.0,35
-30.679722,26.7125,2014-05-22,114.128,231.7,20.0,40
-34.329722,18.990278,2014-05-22,15.076,134.9,20.0,1
-29.615556,27.065278,2014-05-23,141.022,373.0,20.0,57
-29.803611,30.516111,2014-05-23,71.368,251.2,20.0,50
-25.99136,27.84208,2014-05-26,97.586,442.0,20.0,122
-23.838611,31.640833,2014-05-26,96.051,329.3,20.0,151
-27.01011111,26.69808333,2014-05-27,143.26,622.0,60.0,108
-29.140556,31.391944,2014-05-27,87.822,241.6,20.0,63
-28.801278,31.955389,2014-05-27,85.4695,340.5,20.0,69
-26.970278,27.211111,2014-05-27,201.187,691.0,140.0,111
-26.98472222,26.63227778,2014-05-27,157.31,836.0,148.0,110
-33.501667,21.624167,2014-05-27,84.192,392.0,20.0,17
-25.45963889,28.26430556,2014-05-27,168.954,699.0,168.0,130
-25.81048333,27.90955222,2014-05-28,162.046,756.0,139.0,123
-22.935,28.004167,2014-05-28,102.434,540.0,20.0,156
-23.763056,27.908611,2014-05-28,10.0,60.7,20.0,152
-28.747778,31.745833,2014-05-28,73.037,267.7,20.0,73
-27.937778,31.209444,2014-05-28,56.631,284.0,20.0,88
-28.404444,30.013056,2014-05-28,87.751,227.2,20.0,79
-29.744167,29.905833,2014-05-28,41.2,85.2,7.0,53
-29.1825,23.575556,2014-05-28,198.707,965.0,32.0,59
-28.768056,20.720556,2014-05-28,127.664,425.0,20.0,70
-28.058889,30.373611,2014-05-28,96.105,408.0,28.0,87
-22.225556,29.990556,2014-05-29,106.469,552.0,20.0,161
-22.91028,29.61111,2014-05-29,38.079,116.4,20.0,157
-27.5275,30.858056,2014-05-29,28.12,97.1,20.0,95
-25.57877778,29.12747222,2014-05-29,36.587,289.8,20.0,127
-29.160278,26.573333,2014-06-02,164.0,546.0,20.0,62
-25.127778,27.628889,2014-06-03,175.531,574.0,164.0,137
-25.20639,27.558,2014-06-03,219.496,854.0,20.0,135
-28.141944,26.417778,2014-06-03,205.389,981.0,40.0,83
-28.338333,31.373611,2014-06-03,133.83,361.0,23.0,81
-28.068333,31.55,2014-06-03,74.452,216.5,20.0,86
-28.75,30.442778,2014-06-04,77.933,191.5,20.0,72
-29.161667,30.629722,2014-06-04,51.008,121.4,20.0,61
-26.98472222,26.63227778,2014-06-05,234.0,812.0,148.0,110
-28.308889,31.9025,2014-06-05,118.401,357.8,20.0,82
-25.99136,27.84208,2014-06-09,121.265,451.0,43.0,122
-26.73806,27.59194,2014-06-09,130.745,614.0,72.0,115
-26.45,28.085833,2014-06-09,130.71,669.0,20.0,119
-27.671111,27.236944,2014-06-09,117.0,330.0,24.0,92
-33.818056,19.694722,2014-06-09,10.0,135.7,20.0,14
-23.281,30.54305556,2014-06-10,160.614,384.0,20.0,154
-25.681111,31.783333,2014-06-10,159.228,524.0,20.0,125
-25.362222,31.956667,2014-06-10,144.358,387.0,20.0,134
-28.735556,29.820556,2014-06-10,31.319,101.4,20.0,74
-29.615556,27.065278,2014-06-10,191.83,411.0,20.0,57
-30.570833,29.150556,2014-06-10,96.646,202.1,20.0,41
-34.092222,21.295278,2014-06-10,47.02,750.0,45.0,3
-34.075556,20.145556,2014-06-10,33.2,1062.0,20.0,4
-31.5653,18.3306,2014-06-10,13.5,188.1,20.0,28
-32.94583,18.33667,2014-06-10,20.714,438.0,33.0,23
-25.45963889,28.26430556,2014-06-10,199.537,713.0,168.0,130
-25.81048333,27.90955222,2014-06-11,149.097,796.0,139.0,123
-27.602222,29.942778,2014-06-11,65.525,193.2,20.0,93
-27.02314,28.59389,2014-06-11,168.631,407.0,20.0,107
-27.3,28.586944,2014-06-11,152.429,368.0,20.0,103
-28.69485,28.23487,2014-06-11,273.796,485.0,20.0,76
-28.883333,27.89,2014-06-11,180.938,291.5,20.0,68
-28.768056,20.720556,2014-06-11,130.68,439.0,20.0,70
-30.568333,29.422778,2014-06-11,88.71,202.3,20.0,42
-30.86013889,29.07125,2014-06-11,130.923,254.7,20.0,36
-30.77586667,29.03221667,2014-06-11,156.416,293.0,20.0,38
-25.57877778,29.12747222,2014-06-11,29.538,275.2,20.0,127
-26.006389,29.253889,2014-06-12,119.97,728.0,20.0,121
-25.513889,31.224444,2014-06-12,70.963,232.5,20.0,128
-28.141944,26.417778,2014-06-12,221.8,523.0,20.0,83
-30.568333,29.422778,2014-06-12,100.562,234.8,20.0,42
-29.744167,29.905833,2014-06-13,41.9,88.1,5.0,53
-29.987778,29.851667,2014-06-16,42.266,99.7,20.0,49
-29.744167,29.905833,2014-06-16,44.744,94.6,20.0,53
-25.127778,27.628889,2014-06-17,162.506,586.0,164.0,137
-30.733889,29.828333,2014-06-17,46.567,107.1,20.0,39
-29.380556,30.2775,2014-06-17,33.526,88.5,20.0,58
-28.116667,26.725278,2014-06-17,204.044,1116.0,37.0,85
-27.01011111,26.69808333,2014-06-18,140.257,685.0,25.0,108
-24.183889,30.823889,2014-06-18,145.072,453.0,20.0,148
-25.20639,27.558,2014-06-18,178.282,793.0,20.0,135
-24.058889,31.237222,2014-06-18,163.262,505.0,20.0,149
-24.034167,31.123611,2014-06-18,265.394,1187.0,154.0,150
-30.398056,30.601944,2014-06-18,64.008,317.1,20.0,44
-26.98472222,26.63227778,2014-06-18,258.888,984.0,148.0,110
-33.31388889,19.07472222,2014-06-18,18.023,150.8,20.0,20
-26.970278,27.211111,2014-06-19,120.753,614.0,32.0,111
-27.671111,27.236944,2014-06-19,106.774,328.0,24.0,92
-28.376944,24.303056,2014-06-19,241.096,1466.0,20.0,80
-26.880278,26.965,2014-06-20,261.061,810.0,175.0,113
-29.803611,30.516111,2014-06-20,89.12,286.1,20.0,50
-23.838611,31.640833,2014-06-21,121.626,385.0,20.0,151
-25.99136,27.84208,2014-06-23,108.784,442.0,52.0,122
-26.73806,27.59194,2014-06-23,121.062,636.0,72.0,115
-26.45,28.085833,2014-06-23,118.492,671.0,186.0,119
-29.160278,26.573333,2014-06-23,177.884,572.0,88.0,62
-29.042222,24.6,2014-06-23,178.0,907.0,20.0,64
-29.033333,23.983333,2014-06-23,173.0,1099.0,20.0,65
-27.01011111,26.69808333,2014-06-24,148.259,695.0,26.0,108
-29.140556,31.391944,2014-06-24,82.921,240.4,20.0,63
-34.065833,20.404167,2014-06-24,39.002,409.0,20.0,5
-31.860278,18.6875,2014-06-24,13.428,120.7,20.0,27
-26.03611,30.99778,2014-06-24,103.44,224.3,20.0,120
-25.362222,31.956667,2014-06-24,160.952,416.0,20.0,134
-25.14944444,31.94055556,2014-06-24,54.408,151.7,20.0,136
-26.648056,27.089444,2014-06-24,261.866,709.0,20.0,116
-26.970278,27.211111,2014-06-24,121.967,608.0,76.0,111
-26.880278,26.965,2014-06-24,252.847,819.0,175.0,113
-26.98472222,26.63227778,2014-06-24,243.59,621.0,148.0,110
-28.141944,26.417778,2014-06-24,226.25,452.0,20.0,83
-28.116667,26.725278,2014-06-24,155.753,503.0,20.0,85
-28.69485,28.23487,2014-06-24,173.851,378.0,20.0,76
-29.615556,27.065278,2014-06-24,164.748,433.0,20.0,57
-33.501667,21.624167,2014-06-24,95.783,494.0,20.0,17
-25.45963889,28.26430556,2014-06-24,203.501,713.0,168.0,130
-25.81048333,27.90955222,2014-06-25,157.4,694.0,139.0,123
-23.763056,27.908611,2014-06-25,10.0,71.5,20.0,152
-23.23572222,27.717,2014-06-25,13.116,87.6,20.0,155
-28.404444,30.013056,2014-06-25,48.755,211.4,20.0,79
-29.744167,29.905833,2014-06-25,43.6,90.1,13.0,53
-27.3,28.586944,2014-06-25,166.447,387.0,20.0,103
-27.802778,28.768333,2014-06-25,142.487,352.0,20.0,91
-27.671111,27.236944,2014-06-25,113.43,330.5,20.0,92
-30.336111,27.359444,2014-06-25,106.281,231.5,20.0,45
-34.405833,19.600556,2014-06-25,51.669,1206.0,20.0,0
-28.058889,30.373611,2014-06-25,130.788,466.0,87.0,87
-30.830556,26.921389,2014-06-26,146.977,324.0,20.0,37
-22.91028,29.61111,2014-06-26,26.423,99.5,20.0,157
-26.006389,29.253889,2014-06-26,146.219,777.0,20.0,121
-25.49037,30.6986,2014-06-26,94.733,406.0,20.0,129
-27.5275,30.858056,2014-06-26,38.835,110.4,20.0,95
-31.000833,26.353056,2014-06-26,231.862,619.0,115.0,35
-30.679722,26.7125,2014-06-26,119.884,256.1,20.0,40
-23.23572222,27.717,2014-06-27,10.46,82.6,20.0,155
-24.058889,31.237222,2014-06-27,179.785,553.5,20.0,149
-30.534167,24.961944,2014-06-27,260.51,639.0,20.0,43
-26.45,28.085833,2014-06-30,112.698,767.0,193.0,119
-27.671111,27.236944,2014-06-30,117.146,333.9,74.0,92
-25.57877778,29.12747222,2014-06-30,24.811,322.9,20.0,127
-25.127778,27.628889,2014-07-01,176.864,594.0,189.0,137
-25.20639,27.558,2014-07-01,160.321,728.0,20.0,135
-26.861111,28.884722,2014-07-01,195.226,693.0,20.0,114
-26.98472222,26.63227778,2014-07-01,257.406,782.0,148.0,110
-27.671111,27.236944,2014-07-01,129.0,341.0,74.0,92
-34.031944,22.053333,2014-07-01,23.778,413.0,20.0,7
-34.039722,22.133333,2014-07-01,27.425,379.0,20.0,6
-28.068333,31.55,2014-07-01,77.136,232.3,20.0,86
-27.495556,26.074722,2014-07-01,217.28,635.0,20.0,96
-27.01011111,26.69808333,2014-07-02,140.647,657.0,20.0,108
-27.02314,28.59389,2014-07-02,169.634,456.0,20.0,107
-26.648056,27.089444,2014-07-02,256.528,708.0,20.0,116
-26.880278,26.965,2014-07-02,261.348,797.0,175.0,113
-27.3,28.586944,2014-07-02,164.284,403.0,20.0,103
-27.671111,27.236944,2014-07-03,119.605,343.0,36.0,92
-28.308889,31.9025,2014-07-03,127.719,385.0,20.0,82
-25.99136,27.84208,2014-07-07,118.797,420.0,33.0,122
-28.735556,29.820556,2014-07-07,63.6,138.2,20.0,74
-26.73806,27.59194,2014-07-07,120.172,677.0,181.0,115
-26.45,28.085833,2014-07-07,131.644,723.0,193.0,119
-26.98472222,26.63227778,2014-07-07,245.0,727.0,148.0,110
-28.116667,26.725278,2014-07-07,232.227,1264.0,20.0,85
-26.861111,28.884722,2014-07-08,201.692,739.0,20.0,114
-31.394444,20.947222,2014-07-08,129.068,455.0,20.0,32
-34.092222,21.295278,2014-07-08,45.944,775.0,20.0,3
-25.45963889,28.26430556,2014-07-08,246.027,744.0,168.0,130
-25.81048333,27.90955222,2014-07-09,164.304,669.0,139.0,123
-25.362222,31.956667,2014-07-09,190.082,461.0,20.0,134
-27.602222,29.942778,2014-07-09,76.132,188.0,20.0,93
-26.98472222,26.63227778,2014-07-09,252.084,920.0,148.0,110
-28.141944,26.417778,2014-07-09,244.377,1170.0,20.0,83
-29.033333,23.983333,2014-07-09,174.359,1242.0,20.0,65
-30.568333,29.422778,2014-07-09,92.5,222.0,20.0,42
-30.570833,29.150556,2014-07-09,100.628,212.5,20.0,41
-31.104278,29.399722,2014-07-09,112.0,247.0,20.0,33
-27.01011111,26.69808333,2014-07-10,127.654,650.0,38.0,108
-25.436111,31.982222,2014-07-10,169.802,535.0,20.0,132
-26.648056,27.089444,2014-07-10,357.533,743.0,52.0,116
